corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,cfs_rev_t,cfs_rev_t1,cfs_rev_t2,cfs_assets_t,cfs_rev_3y_avg,ofs_rev_t,ofs_rev_t1,ofs_rev_t2,ofs_assets_t,ofs_rev_3y_avg,rev_source
00447760,(주)미래컴퍼니,049950,K,29271,1101110911192,2118196221,19921230,12,경기도 화성시  양감면 정문송산로 69-12,2025,20260320001141,40897794013.0,67278649399.0,109474293439.0,121863202289.0,72550245617.0,37679931475.0,63718051994.0,105623176501.0,120049653900.0,69007053323.0,주요계정
00118284,동일금속(주),109860,K,24312,1701110020397,5058124020,19841220,12,경상북도 영천시 금호읍 덕성리 327,2025,20260626000141,91706521874.0,85984630205.0,110445489877.0,180888658301.0,96045547319.0,61379640196.0,71367442548.0,109143505790.0,165533257051.0,80630196178.0,주요계정
00442145,(주)아바코,083930,K,29272,1701110166737,5038143827,20000116,12,대구 달서구 월암동 1107번지,2025,20260608000428,392896306694.0,305514630290.0,186852149260.0,323523807327.0,295087695415.0,390585424274.0,304053344562.0,184254160332.0,322101588339.0,292964309723.0,주요계정
00411446,(주)큐에스아이,066310,K,2612,1615110037709,3128143181,20000707,12,충청남도 천안시 서북구  성거읍 천흥8길 17,2025,20260625000480,23282562121.0,21363283641.0,18687093091.0,93019579690.0,21110979618.0,23174272777.0,21357845295.0,18676053586.0,93648432112.0,21069390553.0,주요계정
01137295,프리시젼바이오(주),335810,K,27199,1601110265995,3148608943,20090928,12,대전시 유성구 테크노2로 306,2025,20260317000631,19925825433.0,19134127922.0,20391168324.0,53074290379.0,19817040560.0,14439814254.0,15654151678.0,17277259014.0,56590174131.0,15790408315.0,주요계정
01459212,주식회사 원준,382840,K,292,1348110166589,1248673730,20081126,12,경기도 수원시 권선구 산업로 174-29,2025,20260323001700,149100259243.0,149851159615.0,137256469129.0,173929159460.0,145402629329.0,149100259243.0,149851159615.0,137256469129.0,166312130162.0,145402629329.0,주요계정
00763473,(주)코스메카코리아,241710,K,20423,1545110016091,3038124119,19991005,12,충청북도 음성군 대소면 대금로 196번길 17-12,2025,20260330001688,640929072776.0,524328644684.0,470719111291.0,631824856424.0,545325609584.0,441498750150.0,328663642736.0,268641961132.0,433352129946.0,346268118006.0,주요계정
00442048,(주)아바텍,149950,K,26211,1701110179623,5038146784,20000901,12,대구광역시 달서구 달서대로 85길 100,2025,20260312001140,,,,,,80944405170.0,84545739299.0,75771249556.0,163284575024.0,80420464675.0,주요계정
00267979,한일화학공업(주),007770,K,201,1201110003111,1338126110,19720328,12,충청남도 당진시 석문면 산단3로6길 47 -,2025,20260323001693,124410156822.0,125281652588.0,121935915669.0,127715930238.0,123875908360.0,101563086315.0,106383869031.0,103449563476.0,106095326057.0,103798839607.0,주요계정
00530121,(주)디에스케이,109740,K,29272,1341110045290,1388113022,19950203,12,경기도 안산시 상록구 수인로710(사사동) -,2025,20260323001333,43179030300.0,22640427894.0,71500309073.0,148678782698.0,45773255756.0,41120304030.0,16964989842.0,66565487099.0,155981676519.0,41550260324.0,주요계정
00166272,(주)화승코퍼레이션,013520,Y,303,1845110001252,6218105780,19780915,12,부산광역시 연제구 중앙대로 1079 -,2025,20260323001005,1639776710595.0,1564334416443.0,1476601965838.0,1232594230096.0,1560237697625.0,488830823178.0,429882611951.0,273585305760.0,561299063324.0,397432913630.0,주요계정
00946030,(주)로보티즈,108490,K,29299,1101111670044,2098122390,19990325,12,서울특별시 강서구 마곡중앙5로1길 37,2025,20260708000478,38942547006.0,30038231053.0,29127949488.0,319708080737.0,32702909182.0,34712760842.0,26935702202.0,26904119070.0,317313643247.0,29517527371.0,주요계정
00609324,(주)뷰웍스,100120,K,27199,1101111775894,1208193796,19990918,12,경기도 안양시 동안구 부림로 17041-3,2025,20260323001685,239334580000.0,222898069398.0,220250538558.0,351892269253.0,227494395985.0,227344613633.0,210570063966.0,208197993016.0,345392745876.0,215370890205.0,주요계정
00143794,(주)원림,005820,Y,13225,1101110095152,1198101618,19681028,12,서울특별시 서초구  남부순환로 2495 원림빌딩 9층,2025,20260318001057,89681887437.0,82386592601.0,84421858608.0,189908053714.0,85496779549.0,44941924865.0,48450629760.0,47528387390.0,109924763248.0,46973647338.0,주요계정
00118965,(주)티에이치엔,019180,Y,289,1701110022781,5038119351,19860723,12,대구광역시 달서구 성서로71길 43,2025,20260323001500,989133894654.0,651078994161.0,586298306002.0,613083846458.0,742170398272.0,911722560104.0,574109271466.0,486046629292.0,537442332678.0,657292820287.0,주요계정
00362159,(주)웰크론,065950,K,13219,1101110860216,1208163730,19920527,12,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,2025,20260318000842,268959790113.0,329117322759.0,425883974254.0,329124032087.0,341320362375.0,95090128370.0,83853889729.0,87015659692.0,148559906623.0,88653225930.0,주요계정
00561732,(주)아스플로,159010,K,29133,1350110119749,1348176326,20011128,12,경기도 화성시 정남면 정남산단로 38,2025,20260316001408,67924197059.0,83609960696.0,86873727999.0,118463666486.0,79469295251.0,62435332422.0,82226105653.0,86593762379.0,109561802882.0,77085066818.0,주요계정
00417167,풍원정밀(주),371950,K,262,1350110049673,1348130029,19960116,12,경기도 안산시 단원구 산단로35번길 24,2025,20260323001475,32363366118.0,49263385713.0,43054017785.0,80333957792.0,41560256539.0,29990430736.0,46242233154.0,40602873769.0,79767821837.0,38945179220.0,주요계정
00367385,효성오앤비(주),097870,K,2031,1648110001094,3128103710,19840823,06,충남 아산시 신동 279-10,2025,20250919000095,24387108990.0,28058111140.0,29660837674.0,90816844252.0,27368685935.0,23417818578.0,27241518339.0,28255505777.0,85416809746.0,26304947565.0,주요계정
00632793,전진바이오팜(주),110020,K,2049,1701110273433,5058139862,20040916,12,대구광역시 달서구 성서공단북로 295 -,2025,20260316001483,,,,,,13694344910.0,19272841086.0,15680552055.0,18509033933.0,16215912684.0,주요계정
00168401,(주)금비,008870,Y,23192,1201110002022,1268109409,19730605,09,경기도 이천시 부발읍 중부대로1707번길 13,2025,20251215000379,252403803067.0,259456804269.0,250958272033.0,298199879897.0,254272959790.0,86557955280.0,96063056337.0,91558134186.0,149763979333.0,91393048601.0,주요계정
01407909,원텍(주),336570,K,271,1101117232799,4968801552,20190916,12,대전광역시 유성구 테크노8로 64 (용산동),2025,20260319000649,156838102870.0,115254599426.0,115628803094.0,217246511788.0,129240501797.0,151433690929.0,114562006902.0,113763241682.0,216447738234.0,126586313171.0,주요계정
01208849,(주)나인테크,267320,K,292,1101116353116,2278700493,20170322,12,경기도 평택시 진위면 마산6로 6 -,2025,20260723000380,82368729078.0,197219777077.0,123048379274.0,178483494012.0,134212295143.0,67820312836.0,184811406732.0,112997402775.0,163171526892.0,121876374114.0,주요계정
01046708,바디텍메드(주),206640,K,213,1101115527168,1078830220,20140930,12,강원도 춘천시 동내면 거두단지1길 43 -,2025,20260727000339,162093303707.0,138160173429.0,134219239677.0,281633435473.0,144824238938.0,147888814936.0,125107057264.0,121002600991.0,255421197154.0,131332824397.0,주요계정
00688358,하이즈항공(주),221840,K,313,1101112376401,2158617709,20011116,12,경상남도 사천시 사남면 공단5로 24,2025,20260318000947,84621119162.0,86545570784.0,80764375263.0,116731303663.0,83977021736.0,56394739603.0,54641596190.0,53939321636.0,103861626939.0,54991885810.0,주요계정
01532603,주식회사 화승알앤에이,378850,Y,30399,2341110120538,3058640935,20210303,12,경상남도 양산시 충렬로 61,2025,20260323000996,714559988805.0,707130551871.0,680651664943.0,479995395397.0,700780735206.0,709609401842.0,702562099018.0,677371568619.0,464816926144.0,696514356493.0,주요계정
00111458,대영포장(주),014160,Y,1721,1101110254104,1348101183,19790601,12,"경기도 안산시 단원구 산단로 265 (원시동, 대영포장(주))",2025,20260319001078,,,,,,283702207867.0,280835222931.0,283462475670.0,261299982645.0,282666635489.0,주요계정
00218575,(주)황금에스티,032560,Y,24290,1101110504195,1078118697,19860825,12,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,2025,20260323000918,316529005034.0,321091393225.0,355142901174.0,550476338694.0,330921099811.0,153387045833.0,140807169950.0,154893965428.0,317105889552.0,149696060404.0,주요계정
00991191,앱클론(주),174900,K,213,1101114379213,1138640428,20100625,12,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호,2025,20260313000798,,,,,,4714084167.0,2339823669.0,2877031419.0,70746511792.0,3310313085.0,주요계정
00134316,(주)세원정공,021820,Y,303,1701110039207,5038111081,19890729,06,대구광역시 달서구 달서대로 554,2025,20250922000199,179353786749.0,162533026895.0,159199457308.0,779632174266.0,167028756984.0,91471465347.0,86768109520.0,58348281690.0,424529755134.0,78862618852.0,주요계정
01301623,비씨엔씨(주),146320,K,261,1342110058902,1268172260,20030619,12,경기도 이천시 신둔면 마소로57번길 25,2025,20260316000912,87583804218.0,77373628222.0,65312042853.0,177508739179.0,76756491764.0,85159379206.0,75500150897.0,62644613113.0,172657046797.0,74434714405.0,주요계정
00139685,(주)양지사,030960,K,1811,1101110244965,1198108488,19790115,06,경기도 김포시 양촌읍 황금1로 131,2025,20250911000416,,,,,,55863645104.0,58151137977.0,62134749172.0,205898067206.0,58716510751.0,주요계정
00867973,(주)서남,294630,K,289,1311110128338,1298178832,20041117,12,경기도 안성시 원곡면 승량길 52,2025,20260318001099,,,,,,3386486863.0,1405653733.0,6390911562.0,16595675557.0,3727684053.0,주요계정
00828761,주식회사 레이,228670,K,27111,1345110084018,1358173282,20041006,12,경기도 성남시 분당구 판교역로 221 (삼평동 672) 투썬월드빌딩 12층,2025,20260320000289,111322950252.0,79842593595.0,145881865235.0,192240432312.0,112349136361.0,68172780774.0,56904898279.0,110797920515.0,166280498089.0,78625199856.0,주요계정
00122348,(주)방림,003610,Y,132,1101110035108,1078111490,19621205,09,서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층,2025,20251222000124,122527094021.0,110595886622.0,131921584650.0,228990877295.0,121681521764.0,78900679787.0,68778828693.0,83401743962.0,208213662941.0,77027084147.0,주요계정
00170877,(주)진로발효,018120,K,11121,1301110009365,1348104841,19841231,12,경기도 안산시 단원구 별망로 594,2025,20260319001276,99783679254.0,101456070092.0,100068186172.0,102329386031.0,100435978506.0,96819349088.0,98660433714.0,97020046169.0,98915813634.0,97499942990.0,주요계정
00147222,(주)전방,000950,Y,13101,1101110005664,1028117373,19530223,12,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",2025,20260319000974,40776455996.0,57235842614.0,94772410649.0,237363693514.0,64261569753.0,40776455996.0,57235842614.0,94772410649.0,238079324746.0,64261569753.0,주요계정
00145464,이구산업(주),025820,Y,24221,1301110009498,1348102580,19710116,12,경기도 평택시 포승읍 포승공단로 42 이구산업(주),2025,20260316001242,,,,,,507783563654.0,472292427806.0,433373177732.0,376967571557.0,471149723064.0,주요계정
00109161,태경케미컬 주식회사,006890,Y,20121,1101110040793,2208110227,19701111,12,서울특별시 강서구  공항대로 467 (등촌동),2025,20260317000715,61347896962.0,71116461803.0,70748221182.0,224431427050.0,67737526649.0,58473624334.0,66695091953.0,67337313504.0,215820251470.0,64168676597.0,주요계정
00529815,(주)오디텍,080520,K,2612,2149110013103,4038120067,19991206,12,전라북도 완주군 봉동읍 완주산단5로 87,2025,20260319000430,37959545863.0,37001931925.0,34964165951.0,134145170682.0,36641881246.0,37959545863.0,37001931925.0,34964165951.0,134140118265.0,36641881246.0,주요계정
00363486,로체시스템즈(주),071280,K,292,1301110045012,1248152574,19971028,12,경기도 용인시 처인구 남사면 완장천로 448-34 로체시스템즈(주),2025,20260317000688,124870173744.0,160076968925.0,105268915966.0,162369748610.0,130072019545.0,120166416453.0,159608131617.0,105045625096.0,158461427977.0,128273391055.0,주요계정
00303396,한국컴퓨터(주),054040,K,2629,1760110008737,5138108185,19940912,12,경상북도 구미시  임수로 24,2025,20260731000387,417773004030.0,421024908274.0,371742901465.0,297069949486.0,403513604590.0,146951538900.0,164832508203.0,203708692377.0,236306459680.0,171830913160.0,주요계정
00174004,유성기업(주),002920,Y,303,1243110000755,1308104489,19600318,12,충청남도 아산시 둔포면 아산밸리동로 22,2025,20260629000189,304574766277.0,324603324420.0,311469920690.0,433970393655.0,313549337129.0,303146324924.0,322931471519.0,310001569106.0,252041005401.0,312026455183.0,주요계정
00123107,(주)보락,002760,Y,2049,1348110004474,1248134203,19590817,12,경기도 화성시  양감면 초록로 720-37,2025,20260318000334,,,,,,50115779158.0,47600285853.0,46773797129.0,59241347378.0,48163287380.0,주요계정
00148595,(주)제일테크노스,038010,K,2511,1746110001179,5068100676,19710304,12,경상북도 포항시 남구 장흥로39번길 7,2025,20260320000688,133579370211.0,183926463645.0,242901053183.0,179514853143.0,186802295680.0,122307239726.0,173275138176.0,234007986201.0,169525334391.0,176530121368.0,주요계정
00101220,KG케미칼(주),001390,Y,201,1243110008999,1308109693,19541231,12,울산광역시 울주군 온산읍 당월로 322,2025,20260323001613,9101646921664.0,8863142439982.0,8933057023552.0,8343678242449.0,8965948795066.0,216526425736.0,207533880932.0,211470163579.0,371481160565.0,211843490082.0,주요계정
00152686,(주)코리아써키트,007810,Y,2622,1301110026749,1348107528,19720411,12,경기도 안산시 단원구  강촌로139번길 9,2025,20260319000865,1509725133078.0,1406956573662.0,1332234444242.0,1392548104186.0,1416305383661.0,862984261270.0,720690160069.0,634387851488.0,847651812704.0,739354090942.0,주요계정
00162993,한일홀딩스(주),003300,Y,23311,1101110040165,2208103255,19611228,12,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,2025,20260318001536,1930489160379.0,2248742514757.0,2363057189359.0,3736407092143.0,2180762954832.0,62696918167.0,55296000715.0,45060980273.0,905630787204.0,54351299718.0,주요계정
00800145,(주)서진오토모티브,122690,K,303,1101114264828,1078730882,20100119,12,경기도 시흥시 공단1대로 313,2025,20260323001419,2941851720462.0,2589137132700.0,2451930583574.0,2037923964426.0,2660973145579.0,219733514680.0,181035334827.0,172095470620.0,291308364677.0,190954773376.0,주요계정
00660291,옵티시스(주),109080,K,26410,1301110056407,1248167679,19991129,12,경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층,2025,20260319000035,,,,,,25727162593.0,23757537224.0,21994615123.0,65235637894.0,23826438313.0,주요계정
00332927,(주)제이에스코퍼레이션,194370,Y,15121,1101110554992,2198103482,19880201,12,서울특별시 송파구 위례성대로 138 (방이동),2025,20260318001652,1288232609221.0,1117499247162.0,862765475437.0,1808974753696.0,1089499110607.0,312632825883.0,324108017119.0,285073976653.0,657373876242.0,307271606552.0,주요계정
00398792,SNT모티브(주),064960,Y,303,1801110396069,6218147887,20020206,12,부산광역시 기장군  철마면 여락송정로 363,2025,20260219002256,1006373968570.0,968898049440.0,1136280172201.0,1279363819077.0,1037184063404.0,998738886099.0,947329803800.0,1114711301250.0,1268180210832.0,1020259997050.0,주요계정
00148920,조광페인트(주),004910,Y,20411,1801110007088,6068100205,19670116,12,부산광역시 사상구  삼덕로 5 148,2025,20260323001645,202667523052.0,248020130146.0,252818412762.0,432759212945.0,234502021987.0,194434537455.0,240491381924.0,246527350521.0,411768143049.0,227151089967.0,주요계정
01170865,(주)네오셈,253590,K,292,1101116168614,1418600436,20160905,12,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,2025,20260318000748,63936752061.0,105237088617.0,100931226581.0,155056271081.0,90035022420.0,60849545703.0,102336169426.0,99214402961.0,144710892380.0,87466706030.0,주요계정
00484682,(주)엘오티베큠,083310,K,29271,1615110049069,3128156143,20020323,12,경기도 오산시 지곶중앙로 1-20 -,2025,20260323001326,244892905459.0,265969118498.0,473028421100.0,322445796096.0,327963481686.0,174616472570.0,177515671065.0,404750765316.0,289185187784.0,252294302984.0,주요계정
00136864,(주)신원,009270,Y,14112,1101110152770,1058111908,19730926,12,서울특별시 마포구  독막로 328 신원빌딩,2025,20260814002718,1092254154426.0,939536833803.0,834478141461.0,642566644960.0,955423043230.0,1091183970272.0,936667026561.0,823249919023.0,654203482559.0,950366971952.0,주요계정
00155373,(주)풍강,093380,K,259,1341110002141,1238101349,19740910,08,경기도 화성시  우정읍 남양만로 745,2025,20251117000158,90273114653.0,93027835673.0,97322976980.0,91881616321.0,93541309102.0,90080578110.0,92604728451.0,97150312282.0,91354965878.0,93278539614.0,주요계정
00137809,(주)신화다이나믹스,001770,Y,24199,1101110028632,1348129352,19560601,12,"경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)",2025,20260318000401,,,,,,100397778375.0,106604794578.0,106293829767.0,80593567472.0,104432134240.0,주요계정
00111193,대양전기공업(주),108380,K,31114,1801110081389,6038109788,19880701,12,부산광역시 사하구 장평로 245,2025,20260323001662,230094825180.0,196278875513.0,154347176318.0,321983559541.0,193573625670.0,208573413088.0,179614017353.0,134256231217.0,300149585607.0,174147887219.0,주요계정
01258710,(주)이노메트리,302430,K,29299,1345110127040,1428114049,20080603,12,경기도 화성시 정남면 정남산단1길 40 -,2025,20260320000994,38567691701.0,52996048556.0,83783909848.0,77002948664.0,58449216702.0,37045862582.0,52054946142.0,79792732360.0,75512321238.0,56297847028.0,주요계정
00220686,(주)에스피지,058610,K,28111,1243110031213,1398111459,19910321,12,"인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",2025,20260318000411,341670161923.0,388476767485.0,393785730793.0,428472044456.0,374644220067.0,226740667393.0,228170564070.0,225208790142.0,280321026957.0,226706673868.0,주요계정
00429694,(주)파버나인,177830,K,2629,1201110155011,1318144728,19970704,12,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트,2025,20260323000889,132540413436.0,132825071817.0,120684709193.0,150651302969.0,128683398149.0,67566665066.0,77501740551.0,77516668307.0,106573062409.0,74195024641.0,주요계정
00857727,(주)하림,136480,K,1012,2149110034430,4038161113,20110104,12,전라북도 익산시  망성면 망성로 14 (주)하림,2025,20260318000871,1439995096000.0,1285418842000.0,1410837725000.0,855385855000.0,1378750554333.0,1392608677000.0,1233745815000.0,1358340380000.0,831206125000.0,1328231624000.0,주요계정
00636656,바이오플러스 주식회사,099430,K,211,1101112785355,1018194737,20030523,12,"경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차",2025,20260320001078,90896012971.0,66409594582.0,65042901061.0,285040012969.0,74116169538.0,53375453332.0,48183617893.0,56877945267.0,253669578207.0,52812338831.0,주요계정
00476036,에프엔에스테크(주),083500,K,29272,1345110059459,1358153423,20020318,12,충청남도 천안시 서북구 직산읍 4산단2길 19,2025,20260317000021,73657803682.0,88482201894.0,38883827391.0,121876000647.0,67007944322.0,66184651090.0,79614274114.0,33389858686.0,109786560810.0,59729594630.0,주요계정
00146269,일신방직(주),003200,Y,13101,1101110041717,1168140780,19511103,12,서울특별시 영등포구  은행로 11,2025,20260318001204,517177907810.0,523651392861.0,539409047753.0,1120711123137.0,526746116141.0,288639066004.0,321401331196.0,320133947703.0,661275212537.0,310058114968.0,주요계정
00671978,(주)그리티,204020,K,14120,1101111773799,1098159281,19990918,12,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌)",2025,20260319000906,201717579283.0,194740127235.0,176102433452.0,142254331667.0,190853379990.0,198347590023.0,190639131528.0,171356862413.0,88591558497.0,186781194655.0,주요계정
00138729,아세아제지(주),002310,Y,172,1101110006274,2208102052,19580307,12,서울특별시 강남구  논현로 430,2025,20260318001362,855126180115.0,891065284091.0,908334402467.0,1034550897070.0,884841955558.0,485295773072.0,525917216623.0,531151927596.0,807083151005.0,514121639097.0,주요계정
00369170,(주)인터플렉스,051370,K,2622,1350110042924,1348121874,19940719,12,경기도 안산시 단원구 강촌로 149 스마트센터,2025,20260319001060,467963733214.0,497466413203.0,438157696595.0,401766268236.0,467862614337.0,269834783787.0,269372727809.0,261742311108.0,376781386427.0,266983274235.0,주요계정
00530556,(주)예스티,122640,K,29271,1348110048183,1248170534,20000306,12,경기도 평택시 진위면 마산12로 27 예스티,2025,20260317000873,87055847267.0,100095115191.0,79808251218.0,226399320290.0,88986404559.0,67060302511.0,84454319019.0,64334074764.0,195828752398.0,71949565431.0,주요계정
00223434,(주)에프에스티,036810,K,2629,1101110546006,1248123841,19870929,12,경기도 화성시 동탄면 동탄산단6길 15-23 에프에스티,2025,20260318001663,280262733555.0,237408450542.0,197608619262.0,540070062623.0,238426601120.0,223592130152.0,210427876800.0,187247663745.0,432180700147.0,207089223566.0,주요계정
00864338,(주)웹스,196700,K,20203,1801110378835,6068170604,20010925,12,부산광역시 해운대구 센텀동로 45 901호,2025,20260318000552,43174599020.0,34072812927.0,36231078602.0,73193836539.0,37826163516.0,30915412812.0,28032723535.0,29496412341.0,71872159505.0,29481516229.0,주요계정
01169267,(주)세화피앤씨,252500,K,204,1101116153095,8698700472,20160818,12,충청북도 진천군 초평면 은암길 36 -,2025,20260319000242,,,,,,37645110414.0,43868375036.0,41216885876.0,44782500983.0,40910123775.0,주요계정
00325112,(주)프로텍,053610,K,29271,1349110012243,1338134226,19970901,12,경기도 안양시 동안구 시민대로327번길 11-14(관양동),2025,20260319000272,230542705719.0,170289499168.0,156071199156.0,442823095798.0,185634468014.0,184757045654.0,131048447591.0,107743800350.0,355180855933.0,141183097865.0,주요계정
00250997,대정화금(주),120240,K,201,1101110510415,1018118476,19861113,12,"경기도 시흥시 서해안로 186 대정화금(주) 정?동, 시화공단 1다 107",2025,20260318000412,,,,,,108081231529.0,92304424167.0,93282650935.0,210705332687.0,97889435544.0,주요계정
00807379,신흥에스이씨(주),243840,K,28202,1348110178873,1248680186,20090813,12,경기도 오산시 양산로 48,2025,20260706000279,408233544783.0,432831192104.0,539851981578.0,875934873108.0,460305572822.0,164460221494.0,170752287902.0,165339674307.0,560772037099.0,166850727901.0,주요계정
00378628,(주)케이에이치바텍,060720,K,2629,1760110007234,5138106659,19921123,12,경상북도 구미시  1공단로10길 53-12 (주)KH바텍,2025,20260319001056,424904200489.0,311011706199.0,363572099173.0,404150935791.0,366496001954.0,45899572891.0,36788436520.0,36522660997.0,306868243516.0,39736890136.0,주요계정
00897752,(주)천보,278280,K,201,1511110031157,3038149444,20071008,12,충청북도 충주시 주덕읍 중원산업로 312,2025,20260316001138,133849589627.0,144912632914.0,182697745919.0,849544747385.0,153819989487.0,68338250378.0,70870687716.0,63822242134.0,608464977196.0,67677060076.0,주요계정
00160621,(주)한국화장품제조,003350,Y,20423,1101110037427,1028120368,19620321,12,서울특별시 종로구 청계천로 35,2025,20260813000488,,,,,,184628302893.0,167469221700.0,109337763369.0,198737392563.0,153811762654.0,주요계정
00575106,씨유테크 주식회사,376290,K,26224,1313110055652,1258154366,20040923,12,경기도 평택시 청북읍 현곡산단로93번길 6,2025,20260323001411,216513076154.0,284171371287.0,172928955346.0,128940675376.0,224537800929.0,17033775544.0,18128890029.0,9765902060.0,86532865757.0,14976189211.0,주요계정
00533508,제이엠티(주),094970,K,2629,1101111551749,2298132359,19980601,12,경기도 평택시 산단로 63-19 (모곡동),2025,20260318001658,200224698801.0,164020138293.0,122737483734.0,269999778329.0,162327440276.0,63229688173.0,58163984678.0,8608202169.0,86551044471.0,43333958340.0,주요계정
00203023,(주)시노펙스,025320,K,2629,1746110004644,5068103805,19850418,12,경상북도 포항시 북구 청하면 동해대로2315번길 54-2 -,2025,20260318001595,261537523873.0,238339306692.0,262172878615.0,259491410039.0,254016569727.0,132978199178.0,113195434903.0,124378304590.0,221560227616.0,123517312890.0,주요계정
00298340,(주)에스티아이,039440,K,29271,1346110009460,1258123112,19970710,12,경기도 안성시 공도읍 봉기길 21 -,2025,20260312000432,328058707879.0,334022337411.0,319462564774.0,366268498846.0,327181203355.0,306617024786.0,316577024656.0,289116285146.0,356591374882.0,304103444863.0,주요계정
01174038,(주)자비스,254120,K,292,1101116178564,5108700492,20160920,12,경기도 성남시 중원구 사기막골로 177 금강하이테크밸리 619호,2025,20260319000014,27895397844.0,37612263527.0,28708310774.0,37974064512.0,31405324048.0,27443228882.0,37726287927.0,28700029014.0,38061027467.0,31289848608.0,주요계정
00858124,알에스오토메이션(주),140670,K,262,1345110147171,1428124514,20091210,12,경기도 평택시 진위면 진위산단로 38,2025,20260320000353,67038479474.0,76767812357.0,81275080014.0,91661824152.0,75027123948.0,66083409073.0,76002987268.0,80158145924.0,91231881997.0,74081514088.0,주요계정
00148522,퍼스텍(주),010820,Y,252,1942110000133,6098101805,19750925,12,경상남도 창원시 성산구  남면로 485 퍼스텍(주),2025,20260312000931,,,,,,294842426804.0,207273257566.0,173103350935.0,403060377892.0,225073011768.0,주요계정
00134963,송원산업(주),004430,Y,20499,1801110000636,6108107100,19651215,12,울산광역시 남구  장생포로 83,2025,20260602000117,1039162000000.0,1070200000000.0,1029975000000.0,1147312000000.0,1046445666667.0,842453000000.0,898264000000.0,792946000000.0,979487000000.0,844554333333.0,주요계정
00478900,(주)빅솔론,093190,K,263,1358110087297,1248602593,20021114,12,경기도 성남시 분당구 판교로 344 아이디스타워 5층,2025,20260703000506,133467748246.0,113492418848.0,108128067036.0,271135635797.0,118362744710.0,104012291137.0,93193298449.0,92834576336.0,213864395878.0,96680055307.0,주요계정
00148948,(주)조비,001550,Y,20312,1101110086599,2148108783,19551115,12,서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4),2025,20260318000442,,,,,,99737235320.0,102447803292.0,114718158323.0,123257989730.0,105634398978.0,주요계정
01405390,주식회사 핌스,347770,K,26212,1201110799950,4698100377,20160119,12,인천광역시 남동구 남동동로138번길 15 -,2025,20260320000652,63383012048.0,60716608625.0,85256117009.0,80907326307.0,69785245894.0,62876285786.0,60518179244.0,83174584867.0,83080606316.0,68856349966.0,주요계정
00124151,부산주공(주),005030,Y,30310,1801110002682,6068101596,19670427,12,부산광역시 기장군 장안읍 신소재산단1로 10 부산주공(주),2025,20260630000693,,,,,,195406166736.0,213030180079.0,241720629111.0,219032786553.0,216718991975.0,주요계정
00157070,한국단자공업(주),025540,Y,2812,1201110002957,1398113632,19730420,12,인천광역시 연수구 갯벌로 38,2025,20260312000938,1442849979000.0,1509791409000.0,1296939956000.0,1558044824000.0,1416527114667.0,1170686046000.0,1224302614000.0,1168454578000.0,1265332695000.0,1187814412667.0,주요계정
01014718,주식회사 제노코,361390,K,26429,1311110127512,1298178695,20041103,12,"경기도 군포시 농심로72번길 1 (당정동,제노코빌딩)",2025,20260318000775,,,,,,59631313389.0,56830559488.0,55112129394.0,87633193752.0,57191334090.0,주요계정
00870861,와이엠씨(주),155650,K,262,1615110096292,3128197106,20080212,12,충청남도 아산시  둔포면 아산밸리중앙로 154-25,2025,20260313001301,172777352555.0,167730074166.0,204633201126.0,179445590286.0,181713542616.0,114799273785.0,145046466309.0,193915434458.0,130185984306.0,151253724851.0,주요계정
01354740,(주)브이씨,365900,K,3330,1101113197088,2098139552,20050401,12,"서울특별시 강남구 테헤란로108길 23 대치동, 보이스캐디 사옥",2025,20260318000245,46898526887.0,44137058067.0,37224393565.0,82579699240.0,42753326173.0,37571861421.0,38924440813.0,37761141061.0,83013615301.0,38085814432.0,주요계정
00231354,주식회사 파워넷,037030,K,2811,1412110006738,2248107438,19931228,12,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층,2025,20260318001673,447036915403.0,322684545519.0,186158775836.0,583813968667.0,318626745586.0,247163694128.0,230230400793.0,186158775836.0,183900259332.0,221184290252.0,주요계정
01032486,두산밥캣 주식회사,241560,Y,29241,1101115402237,2018638888,20140425,12,"경기도 성남시 분당구 정자일로 155 정자동, 분당두산타워",2025,20260319001265,6181806000.0,6269305000.0,7475741000.0,8558454000.0,6642284000.0,,,,,,
