corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,ftc_group,ftc_is_large,is_holding,size_class,size_reason,rev_basis,sme_limit_eok,ofs_rev_t,ofs_rev_3y_avg,ofs_assets_t,cfs_rev_t,cfs_rev_3y_avg,cfs_assets_t,kets_member,kets_code,kets_name,kets_ksic,kets_match_note,cbam_wave1_industry,cbam_wave1_item,cbam_wave1_type,cbam_wave2_industry,cbam_wave2_item,wave_group,report_ok,kw_CBAM,kw_배터리여권,kw_기어박스,kw_휠,kw_현가장치,kw_라디에이터,kw_유럽,product_hit,wave_group_final,review_decision,review_note,wave_group_reviewed
00267979,한일화학공업(주),007770,K,201,1201110003111,1338126110,19720328,12,충청남도 당진시 석문면 산단3로6길 47 -,2025,20260323001693,,False,False,중소,"3년 평균 매출 1,038억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,101563086315.0,103798839607.0,106095326057.0,124410156822.0,123875908360.0,127715930238.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00530121,(주)디에스케이,109740,K,29272,1341110045290,1388113022,19950203,12,경기도 안산시 상록구 수인로710(사사동) -,2025,20260323001333,,False,False,중소,"3년 평균 매출 416억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,41120304030.0,41550260324.0,155981676519.0,43179030300.0,45773255756.0,148678782698.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00166272,(주)화승코퍼레이션,013520,Y,303,1845110001252,6218105780,19780915,12,부산광역시 연제구 중앙대로 1079 -,2025,20260323001005,,False,False,중견,"3년 평균 매출 3,974억 > 기준 1,200억, 자산 5,613억 ≥ 5,000억",별도,1200,488830823178.0,397432913630.0,561299063324.0,1639776710595.0,1560237697625.0,1232594230096.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,2,0,0,0,7,True,"2차(2028, 제품명 확인)",제외,업계 일반 설명,2차 후보(확인 필요)
00946030,(주)로보티즈,108490,K,29299,1101111670044,2098122390,19990325,12,서울특별시 강서구 마곡중앙5로1길 37,2025,20260708000478,,False,False,중소,"3년 평균 매출 295억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,34712760842.0,29517527371.0,317313643247.0,38942547006.0,32702909182.0,319708080737.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00609324,(주)뷰웍스,100120,K,27199,1101111775894,1208193796,19990918,12,경기도 안양시 동안구 부림로 17041-3,2025,20260323001685,,False,False,중견,"3년 평균 매출 2,154억 > 기준 800억",별도,800,227344613633.0,215370890205.0,345392745876.0,239334580000.0,227494395985.0,351892269253.0,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,20,False,2차 후보(확인 필요),,,2차 후보-약
00143794,(주)원림,005820,Y,13225,1101110095152,1198101618,19681028,12,서울특별시 서초구  남부순환로 2495 원림빌딩 9층,2025,20260318001057,,False,False,중소,"3년 평균 매출 470억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,44941924865.0,46973647338.0,109924763248.0,89681887437.0,85496779549.0,189908053714.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00118965,(주)티에이치엔,019180,Y,289,1701110022781,5038119351,19860723,12,대구광역시 달서구 성서로71길 43,2025,20260323001500,,False,False,중견,"3년 평균 매출 6,573억 > 기준 1,800억, 자산 5,374억 ≥ 5,000억",별도,1800,911722560104.0,657292820287.0,537442332678.0,989133894654.0,742170398272.0,613083846458.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,1,False,비대상,,,비대상
00362159,(주)웰크론,065950,K,13219,1101110860216,1208163730,19920527,12,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,2025,20260318000842,,False,False,중소,"3년 평균 매출 887억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,95090128370.0,88653225930.0,148559906623.0,268959790113.0,341320362375.0,329124032087.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00561732,(주)아스플로,159010,K,29133,1350110119749,1348176326,20011128,12,경기도 화성시 정남면 정남산단로 38,2025,20260316001408,,False,False,중소,"3년 평균 매출 771억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,62435332422.0,77085066818.0,109561802882.0,67924197059.0,79469295251.0,118463666486.0,False,,,,,비해당,,,일부해당,엔진용·소형 펌프(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00417167,풍원정밀(주),371950,K,262,1350110049673,1348130029,19960116,12,경기도 안산시 단원구 산단로35번길 24,2025,20260323001475,,False,False,중소,"3년 평균 매출 389억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,29990430736.0,38945179220.0,79767821837.0,32363366118.0,41560256539.0,80333957792.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00367385,효성오앤비(주),097870,K,2031,1648110001094,3128103710,19840823,06,충남 아산시 신동 279-10,2025,20250919000095,,False,False,중소,"3년 평균 매출 263억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,23417818578.0,26304947565.0,85416809746.0,24387108990.0,27368685935.0,90816844252.0,False,,,,,해당,비료,원재료,비해당,,1차(2027),,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
00632793,전진바이오팜(주),110020,K,2049,1701110273433,5058139862,20040916,12,대구광역시 달서구 성서공단북로 295 -,2025,20260316001483,,False,False,중소,"3년 평균 매출 162억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,13694344910.0,16215912684.0,18509033933.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00168401,(주)금비,008870,Y,23192,1201110002022,1268109409,19730605,09,경기도 이천시 부발읍 중부대로1707번길 13,2025,20251215000379,,False,False,중견,3년 평균 매출 914억 > 기준 800억,별도,800,86557955280.0,91393048601.0,149763979333.0,252403803067.0,254272959790.0,298199879897.0,True,I0600140033,(주)금비,23192,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,2,False,비대상,,,비대상
01407909,원텍(주),336570,K,271,1101117232799,4968801552,20190916,12,대전광역시 유성구 테크노8로 64 (용산동),2025,20260319000649,,False,False,중견,"3년 평균 매출 1,266억 > 기준 800억",별도,800,151433690929.0,126586313171.0,216447738234.0,156838102870.0,129240501797.0,217246511788.0,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,3,False,2차 후보(확인 필요),,,2차 후보-약
01208849,(주)나인테크,267320,K,292,1101116353116,2278700493,20170322,12,경기도 평택시 진위면 마산6로 6 -,2025,20260723000380,,False,False,중견,"3년 평균 매출 1,219억 > 기준 1,200억",별도,1200,67820312836.0,121876374114.0,163171526892.0,82368729078.0,134212295143.0,178483494012.0,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),True,0,0,0,0,0,0,1,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
01046708,바디텍메드(주),206640,K,213,1101115527168,1078830220,20140930,12,강원도 춘천시 동내면 거두단지1길 43 -,2025,20260727000339,,False,False,중견,"3년 평균 매출 1,313억 > 기준 800억",별도,800,147888814936.0,131332824397.0,255421197154.0,162093303707.0,144824238938.0,281633435473.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,8,False,비대상,,,비대상
00688358,하이즈항공(주),221840,K,313,1101112376401,2158617709,20011116,12,경상남도 사천시 사남면 공단5로 24,2025,20260318000947,,False,False,중소,"3년 평균 매출 550억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,56394739603.0,54991885810.0,103861626939.0,84621119162.0,83977021736.0,116731303663.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
01532603,주식회사 화승알앤에이,378850,Y,30399,2341110120538,3058640935,20210303,12,경상남도 양산시 충렬로 61,2025,20260323000996,,False,False,중견,"3년 평균 매출 6,965억 > 기준 1,200억",별도,1200,709609401842.0,696514356493.0,464816926144.0,714559988805.0,700780735206.0,479995395397.0,False,,,,,비해당,,,일부해당,휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,2,0,1,0,1,True,"2차(2028, 제품명 확인)",제외,업계 일반 설명,2차 후보(확인 필요)
00111458,대영포장(주),014160,Y,1721,1101110254104,1348101183,19790601,12,"경기도 안산시 단원구 산단로 265 (원시동, 대영포장(주))",2025,20260319001078,,False,False,중견,"3년 평균 매출 2,827억 > 기준 1,800억",별도,1800,283702207867.0,282666635489.0,261299982645.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00218575,(주)황금에스티,032560,Y,24290,1101110504195,1078118697,19860825,12,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,2025,20260323000918,,False,False,중소,"3년 평균 매출 1,497억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,153387045833.0,149696060404.0,317105889552.0,316529005034.0,330921099811.0,550476338694.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00991191,앱클론(주),174900,K,213,1101114379213,1138640428,20100625,12,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호,2025,20260313000798,,False,False,중소,"3년 평균 매출 33억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,4714084167.0,3310313085.0,70746511792.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00134316,(주)세원정공,021820,Y,303,1701110039207,5038111081,19890729,06,대구광역시 달서구 달서대로 554,2025,20250922000199,,False,False,중소,"3년 평균 매출 789억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,91471465347.0,78862618852.0,424529755134.0,179353786749.0,167028756984.0,779632174266.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
01301623,비씨엔씨(주),146320,K,261,1342110058902,1268172260,20030619,12,경기도 이천시 신둔면 마소로57번길 25,2025,20260316000912,,False,False,중소,"3년 평균 매출 744억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,85159379206.0,74434714405.0,172657046797.0,87583804218.0,76756491764.0,177508739179.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00139685,(주)양지사,030960,K,1811,1101110244965,1198108488,19790115,06,경기도 김포시 양촌읍 황금1로 131,2025,20250911000416,,False,False,중소,"3년 평균 매출 587억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,55863645104.0,58716510751.0,205898067206.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00867973,(주)서남,294630,K,289,1311110128338,1298178832,20041117,12,경기도 안성시 원곡면 승량길 52,2025,20260318001099,,False,False,중소,"3년 평균 매출 37억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,3386486863.0,3727684053.0,16595675557.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00828761,주식회사 레이,228670,K,27111,1345110084018,1358173282,20041006,12,경기도 성남시 분당구 판교역로 221 (삼평동 672) 투썬월드빌딩 12층,2025,20260320000289,,False,False,중소,"3년 평균 매출 786억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,68172780774.0,78625199856.0,166280498089.0,111322950252.0,112349136361.0,192240432312.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00122348,(주)방림,003610,Y,132,1101110035108,1078111490,19621205,09,서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층,2025,20251222000124,,False,False,중소,"3년 평균 매출 770억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,78900679787.0,77027084147.0,208213662941.0,122527094021.0,121681521764.0,228990877295.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00170877,(주)진로발효,018120,K,11121,1301110009365,1348104841,19841231,12,경기도 안산시 단원구 별망로 594,2025,20260319001276,,False,False,중견,3년 평균 매출 975억 > 기준 800억,별도,800,96819349088.0,97499942990.0,98915813634.0,99783679254.0,100435978506.0,102329386031.0,True,F0010100022,주식회사 진로발효,11121,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00147222,(주)전방,000950,Y,13101,1101110005664,1028117373,19530223,12,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",2025,20260319000974,,False,False,중소,"3년 평균 매출 643억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,40776455996.0,64261569753.0,238079324746.0,40776455996.0,64261569753.0,237363693514.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00145464,이구산업(주),025820,Y,24221,1301110009498,1348102580,19710116,12,경기도 평택시 포승읍 포승공단로 42 이구산업(주),2025,20260316001242,,False,False,중견,"3년 평균 매출 4,711억 > 기준 1,800억",별도,1800,507783563654.0,471149723064.0,376967571557.0,,,,True,I0900130028,이구산업(주),24211,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,1,False,비대상,,,비대상
00109161,태경케미컬 주식회사,006890,Y,20121,1101110040793,2208110227,19701111,12,서울특별시 강서구  공항대로 467 (등촌동),2025,20260317000715,,False,False,중소,"3년 평균 매출 642억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,58473624334.0,64168676597.0,215820251470.0,61347896962.0,67737526649.0,224431427050.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00529815,(주)오디텍,080520,K,2612,2149110013103,4038120067,19991206,12,전라북도 완주군 봉동읍 완주산단5로 87,2025,20260319000430,,False,False,중소,"3년 평균 매출 366억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,37959545863.0,36641881246.0,134140118265.0,37959545863.0,36641881246.0,134145170682.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00363486,로체시스템즈(주),071280,K,292,1301110045012,1248152574,19971028,12,경기도 용인시 처인구 남사면 완장천로 448-34 로체시스템즈(주),2025,20260317000688,,False,False,중견,"3년 평균 매출 1,283억 > 기준 1,200억",별도,1200,120166416453.0,128273391055.0,158461427977.0,124870173744.0,130072019545.0,162369748610.0,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),True,0,0,0,2,0,0,0,True,2차 후보(확인 필요),,,2차 후보(확인 필요)
00303396,한국컴퓨터(주),054040,K,2629,1760110008737,5138108185,19940912,12,경상북도 구미시  임수로 24,2025,20260731000387,,False,False,중견,"3년 평균 매출 1,718억 > 기준 1,000억",별도,1000,146951538900.0,171830913160.0,236306459680.0,417773004030.0,403513604590.0,297069949486.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00174004,유성기업(주),002920,Y,303,1243110000755,1308104489,19600318,12,충청남도 아산시 둔포면 아산밸리동로 22,2025,20260629000189,,False,False,중견,"3년 평균 매출 3,120억 > 기준 1,200억",별도,1200,303146324924.0,312026455183.0,252041005401.0,304574766277.0,313549337129.0,433970393655.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,0,2,0,0,4,True,"2차(2028, 제품명 확인)",제외,피투자회사의 인휠모터 설명,2차 후보(확인 필요)
00123107,(주)보락,002760,Y,2049,1348110004474,1248134203,19590817,12,경기도 화성시  양감면 초록로 720-37,2025,20260318000334,,False,False,중소,"3년 평균 매출 482억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,50115779158.0,48163287380.0,59241347378.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00148595,(주)제일테크노스,038010,K,2511,1746110001179,5068100676,19710304,12,경상북도 포항시 남구 장흥로39번길 7,2025,20260320000688,,False,False,중견,"3년 평균 매출 1,765억 > 기준 1,200억",별도,1200,122307239726.0,176530121368.0,169525334391.0,133579370211.0,186802295680.0,179514853143.0,False,,,,,해당,구조물,가공품,비해당,,1차(2027),True,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
00101220,KG케미칼(주),001390,Y,201,1243110008999,1308109693,19541231,12,울산광역시 울주군 온산읍 당월로 322,2025,20260323001613,KG,False,False,중견,공시대상기업집단 소속(중소 제외),별도,1200,216526425736.0,211843490082.0,371481160565.0,9101646921664.0,8965948795066.0,8343678242449.0,True,I0500120098,케이지케미칼 주식회사,20311,,해당,비료,원재료,비해당,,1차(2027),True,0,0,0,0,0,0,13,False,1차(2027),,,1차(2027)
00152686,(주)코리아써키트,007810,Y,2622,1301110026749,1348107528,19720411,12,경기도 안산시 단원구  강촌로139번길 9,2025,20260319000865,영풍,True,False,대기업,상호출자제한기업집단 소속,별도,1000,862984261270.0,739354090942.0,847651812704.0,1509725133078.0,1416305383661.0,1392548104186.0,True,I1100100029,(주)코리아써키트,26222,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00162993,한일홀딩스(주),003300,Y,23311,1101110040165,2208103255,19611228,12,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,2025,20260318001536,,False,True,중견,"자산 9,056억 ≥ 5,000억",별도,800,62696918167.0,54351299718.0,905630787204.0,1930489160379.0,2180762954832.0,3736407092143.0,False,,,,,해당,시멘트,원재료,비해당,,1차(2027),,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
00800145,(주)서진오토모티브,122690,K,303,1101114264828,1078730882,20100119,12,경기도 시흥시 공단1대로 313,2025,20260323001419,,False,False,중견,"3년 평균 매출 1,910억 > 기준 1,200억",별도,1200,219733514680.0,190954773376.0,291308364677.0,2941851720462.0,2660973145579.0,2037923964426.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,34,7,0,1,3,True,"2차(2028, 제품명 확인)",확인,자동변속기 제품 라인업,"2차(2028, 제품명 확인)"
00660291,옵티시스(주),109080,K,26410,1301110056407,1248167679,19991129,12,경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층,2025,20260319000035,,False,False,중소,"3년 평균 매출 238억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,25727162593.0,23826438313.0,65235637894.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00332927,(주)제이에스코퍼레이션,194370,Y,15121,1101110554992,2198103482,19880201,12,서울특별시 송파구 위례성대로 138 (방이동),2025,20260318001652,,False,False,중견,"3년 평균 매출 3,073억 > 기준 1,500억, 자산 6,574억 ≥ 5,000억",별도,1500,312632825883.0,307271606552.0,657373876242.0,1288232609221.0,1089499110607.0,1808974753696.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,8,False,비대상,,,비대상
00398792,SNT모티브(주),064960,Y,303,1801110396069,6218147887,20020206,12,부산광역시 기장군  철마면 여락송정로 363,2025,20260219002256,,False,False,중견,"3년 평균 매출 10,203억 > 기준 1,200억, 자산 12,682억 ≥ 5,000억",별도,1200,998738886099.0,1020259997050.0,1268180210832.0,1006373968570.0,1037184063404.0,1279363819077.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,14,0,18,0,29,True,"2차(2028, 제품명 확인)",확인,전기차 구동모터·드라이브유닛 (전동기 품목과도 연결),"2차(2028, 제품명 확인)"
00148920,조광페인트(주),004910,Y,20411,1801110007088,6068100205,19670116,12,부산광역시 사상구  삼덕로 5 148,2025,20260323001645,,False,False,중견,"3년 평균 매출 2,272억 > 기준 1,200억",별도,1200,194434537455.0,227151089967.0,411768143049.0,202667523052.0,234502021987.0,432759212945.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
01170865,(주)네오셈,253590,K,292,1101116168614,1418600436,20160905,12,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,2025,20260318000748,,False,False,중소,"3년 평균 매출 875억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,60849545703.0,87466706030.0,144710892380.0,63936752061.0,90035022420.0,155056271081.0,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00484682,(주)엘오티베큠,083310,K,29271,1615110049069,3128156143,20020323,12,경기도 오산시 지곶중앙로 1-20 -,2025,20260323001326,,False,False,중견,"3년 평균 매출 2,523억 > 기준 1,200억",별도,1200,174616472570.0,252294302984.0,289185187784.0,244892905459.0,327963481686.0,322445796096.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,2,False,비대상,,,비대상
00136864,(주)신원,009270,Y,14112,1101110152770,1058111908,19730926,12,서울특별시 마포구  독막로 328 신원빌딩,2025,20260814002718,,False,False,중견,"3년 평균 매출 9,504억 > 기준 1,500억, 자산 6,542억 ≥ 5,000억",별도,1500,1091183970272.0,950366971952.0,654203482559.0,1092254154426.0,955423043230.0,642566644960.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00155373,(주)풍강,093380,K,259,1341110002141,1238101349,19740910,08,경기도 화성시  우정읍 남양만로 745,2025,20251117000158,,False,False,중소,"3년 평균 매출 933억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,90080578110.0,93278539614.0,91354965878.0,90273114653.0,93541309102.0,91881616321.0,False,,,,,일부해당,기타 파스너(일부)/단조·압형(일부)/볼트·너트/탱크·용기,,일부해당,금속 주방용기(일부)/단조·압형 제품/못·기타 파스너/스프링(일부)/와이어로프·철망/일반철물(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00137809,(주)신화다이나믹스,001770,Y,24199,1101110028632,1348129352,19560601,12,"경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)",2025,20260318000401,,False,False,중소,"3년 평균 매출 1,044억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,100397778375.0,104432134240.0,80593567472.0,,,,False,,,,,해당,철강,원재료,비해당,,1차(2027),,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
00111193,대양전기공업(주),108380,K,31114,1801110081389,6038109788,19880701,12,부산광역시 사하구 장평로 245,2025,20260323001662,,False,False,중견,"3년 평균 매출 1,741억 > 기준 1,200억",별도,1200,208573413088.0,174147887219.0,300149585607.0,230094825180.0,193573625670.0,321983559541.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
01258710,(주)이노메트리,302430,K,29299,1345110127040,1428114049,20080603,12,경기도 화성시 정남면 정남산단1길 40 -,2025,20260320000994,,False,False,중소,"3년 평균 매출 563억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,37045862582.0,56297847028.0,75512321238.0,38567691701.0,58449216702.0,77002948664.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00220686,(주)에스피지,058610,K,28111,1243110031213,1398111459,19910321,12,"인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",2025,20260318000411,,False,False,중견,"3년 평균 매출 2,267억 > 기준 1,800억",별도,1800,226740667393.0,226706673868.0,280321026957.0,341670161923.0,374644220067.0,428472044456.0,False,,,,,비해당,,,해당,전동기·변압기,2차(2028),True,0,0,70,0,0,0,10,True,2차(2028),,,2차(2028)
00429694,(주)파버나인,177830,K,2629,1201110155011,1318144728,19970704,12,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트,2025,20260323000889,,False,False,중소,"3년 평균 매출 742억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,67566665066.0,74195024641.0,106573062409.0,132540413436.0,128683398149.0,150651302969.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00857727,(주)하림,136480,K,1012,2149110034430,4038161113,20110104,12,전라북도 익산시  망성면 망성로 14 (주)하림,2025,20260318000871,하림,True,False,대기업,상호출자제한기업집단 소속,별도,1200,1392608677000.0,1328231624000.0,831206125000.0,1439995096000.0,1378750554333.0,855385855000.0,True,F0010100019,(주)하림,10121,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00636656,바이오플러스 주식회사,099430,K,211,1101112785355,1018194737,20030523,12,"경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차",2025,20260320001078,,False,False,중소,"3년 평균 매출 528억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,53375453332.0,52812338831.0,253669578207.0,90896012971.0,74116169538.0,285040012969.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00476036,에프엔에스테크(주),083500,K,29272,1345110059459,1358153423,20020318,12,충청남도 천안시 서북구 직산읍 4산단2길 19,2025,20260317000021,,False,False,중소,"3년 평균 매출 597억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,66184651090.0,59729594630.0,109786560810.0,73657803682.0,67007944322.0,121876000647.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00146269,일신방직(주),003200,Y,13101,1101110041717,1168140780,19511103,12,서울특별시 영등포구  은행로 11,2025,20260318001204,,False,False,중견,"3년 평균 매출 3,101억 > 기준 1,000억, 자산 6,613억 ≥ 5,000억",별도,1000,288639066004.0,310058114968.0,661275212537.0,517177907810.0,526746116141.0,1120711123137.0,True,I0200100007,일신방직(주) ,13101,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,1,False,비대상,,,비대상
00671978,(주)그리티,204020,K,14120,1101111773799,1098159281,19990918,12,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌)",2025,20260319000906,,False,False,중견,"3년 평균 매출 1,868억 > 기준 1,500억",별도,1500,198347590023.0,186781194655.0,88591558497.0,201717579283.0,190853379990.0,142254331667.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,6,False,비대상,,,비대상
00138729,아세아제지(주),002310,Y,172,1101110006274,2208102052,19580307,12,서울특별시 강남구  논현로 430,2025,20260318001362,,False,False,중견,"3년 평균 매출 5,141억 > 기준 1,800억, 자산 8,071억 ≥ 5,000억",별도,1800,485295773072.0,514121639097.0,807083151005.0,855126180115.0,884841955558.0,1034550897070.0,True,I0300100034,아세아제지(주),17123,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
